,id,review,explanation,contribution,frequency,confidence_score,prediction,label,raw_pred,vanilla_prediction,c,explanation_M2,contribution_M2,frequency_M2,confidence_score_M2,prediction_M2,label_M2,raw_pred_M2,vanilla_prediction_M2,c_M2,E1_polarity,E2_polarity
57,4041,viewing both of these films <unk> is not a bad idea to get a sense of early film production and acting for the camera styles  i give the nod to  not by  regard to her naturalness  robeson is majestic  but his performance is aimed for a large proscenium theater  something else that struck me was the movies themes of empowerment for women and minorities  there had  been any films coming out of hollywood yet that allowed the voices of marginal characters like anna and utus to take the foreground  these were very progressive films for their time  it  quite probable that  saw the writing on the wall way before everyone else did about the future of america  ,nazi hall monitors love,0.04520136117935181,1,1.0,1.0,0.0,0.8472,0.2302244156599045,-0.04520136117935181,really great indie films,0.08651605248451233,1,1.0,0.0,0.0,0.4075,0.9910240173339844,-0.08651605248451233,0,0
58,6850,no surprise except in how quickly abc reacted to the dismal ratings  according to published reports  variety  the show garnered the worst ratings in the history of the abc television   and i quote  abc  music talent competition  the one  opened tuesday night to cancel  me  now   the article went on to say that the show received a  shockingly low   share in adult    and  million viewers overall    that makes it the weakest premiere for any reality show on any network and also below all series bows in abc   from the first moment i saw the commercials for this i knew it would fail  we do  need another american idol clone  but abc should have given this show a fair chance to succeed  ,worst movie ever made,0.5187138319015503,24,1.0,1.0,1.0,0.1754,0.09272430092096327,0.5187138319015503,worst movie ever made,0.3635560870170593,24,1.0,0.0,1.0,0.0735,0.9903604984283448,0.3635560870170593,1,1
59,18691,this movie is truly a classic  movie  a must have in any    movie collection  guns  bad guys  creeps  gangs  charles onson and more creeps        in my opinion  this is the best death wish movie  tons of non  stop action     and keeping with the classic    bad guy vs good guy  movie  this movie is about anything but the norm and all about guns and creeps  we see onson mowing down thugs and creeps with a  caliber korean war heavy machine gun  a heavy machine gun for crying out loud  when charlie runs out of ammo for the heavy machine gun  he runs back to his crib and takes up arms with his long range high caliber pistol  this pistol can stop a freakin elephant and charlie is putting holes the size of hub caps into bad guys with it  and if that is not enough  charlie is also packing an anti tank grenade launcher  which by the way  is only good if he can get the creeps clumped   the acting in this movie is  ha ha  great and a lot of off the wall actors  mainly playing creeps  appear throughout the movie  the film is loaded with memorable one liners and scenes  heck  my favorite scene  line is where the creep leader confronts oson in jail and calmly explains to him   tell you what i am going to do  i  gon na kill a little old lady  just for you   catch it on the six    is this film violent  heck yes  but  you  laugh and cringe all the way through     ,classic angry mob style,0.036615662276744836,1,1.0,0.0,0.0,0.0928,0.09132775664329527,-0.036615662276744836,wide white ready grin,0.05081915855407715,1,1.0,1.0,0.0,0.5826,0.9858384728431702,-0.05081915855407715,1,0
60,18922,man with the screaming ain certainly is  a perfect movie  but i  pretty sure it was never meant to be anything more than a star vehicle for uce campbell  meaning it works as kind of a summary of his entire career  slapstick  sarcasm  cheese  action  and happy endings  campbell is  as a writer  uneven  there are lots of things in the story that do  make a great deal of sense  why does the robot suddenly have easts merely because a female ain has been implanted into it    and some of the scenes feel like retreads of other  better incarnations  the scene in the restaurant  where <unk> and william battle for control of william  body  is straight out of evil dead ii   there are  however  lots of little touches and non  sequiturs that feel rather illiant  such as when william is in the height of his panic and screams at a statue   what are you looking at    the movie looks like a sci  fi channel original  probably because it was  the acting is actually pretty good  i particularly enjoyed tamara <unk> as <unk>  she was ruthless and cunning  yes  but seemed to have a tragic air about her in certain moments that the story never explored  ted raimi handled the standard  bumbling assistant  role admirably enough  and uce is funny as the arrogant  sardonic  condescending american jerk   now that he  writing his own films  you  think he  give himself a role that he has  been typecast in already   man with the screaming ain is a bizarre  nonsensical b  movie that ought to be enjoyable for anybody who can avoid taking a cinematic experience too seriously  ,anyone could easily enjoy,0.06676411628723145,1,1.0,0.0,0.0,0.4339,0.3495095372200012,-0.06676411628723145,anyone could easily enjoy,0.055533945560455315,1,1.0,1.0,0.0,0.7333,0.9889883399009703,-0.055533945560455315,0,0
61,3634,this depiction of forlorn japanese forces in the <unk> is a tour de force in the utter <unk> of war  it is an effective representation of japanese pacifist views after ww ii  in the movie  japanese soldiers have been left to fend for themselves in the jungles of the <unk>  faced with impending starvation they resort to cannibalism and gradually lose what little humanity they have left  to call this film depressing would be something of an understatement  the viewer is left with an utterly despairing sense of life  lost value in modern combat  the final scene is almost too nihilistic but the film is a worthy statement none  the  less  highly recommended  ,good gore scenes like,0.05861592292785645,1,1.0,1.0,0.0,0.6465,0.003216702956706285,-0.05861592292785645,leslie still look great,0.0327373743057251,1,1.0,0.0,0.0,0.285,0.9665433168411256,-0.0327373743057251,0,0
62,19290,fbi agents mulder and scully get assigned to probe the mystery of what happened to an arctic drilling team  in this early  x  files  episode that david duchovny himself considers one of their first  rockin   episodes  it pays loving homage to the much lauded john carpenter  theatrical feature  the thing   and one can see the similarities  visually  color and lighting schemes combine to give the story a hellish quality  production design  art direction are especially impressive  the shots of the exterior of the arctic camp are so reminiscent of the earlier film as to automatically create feelings of deja vu for some viewers  naturally  our heroes are threatened by the weather  so the sound design  involving wind  evokes memories of  the   the culprit is an ancient worm that had been exposed to the team  once inside a host  it stimulates aggressive behavior  this allows the paranoia aspect to take full hold  and the way the script is set up we ca  be too sure of who  infected and who  not  this gives rise to the inevitable scene of testing  this episode certainly works at portraying the way that tensions can cause eakdowns in groups  it even allows mulder and scully to have moments where they  not sure if they can trust each   guest starring are a good small group of actors  xander berkeley  felicity huffman  and steve hytner as the scientists obliged to accompany mulder and scully on the mission  and jeff kober as the pilot who takes them to the camp  you can also see one time jason voorhees portrayer ken <unk> as one of the ill  fated original team   incidentally  there  one direct link between  ice  and  the thing   art director <unk> murray  who worked on both    ,love opening sequences like,0.1459735631942749,1,1.0,1.0,0.0,0.6579,0.02247100137174129,-0.1459735631942749,respectable affluent rich america,0.0929214358329773,1,1.0,0.0,0.0,0.5075,0.97899067401886,-0.0929214358329773,0,0
63,415,when i first saw this film it was not an impressive one  now that i have seen it again with some friends on dvd  they had not viewed it on the silver screen   my opinion remains the same  the subject matter is puerile and the performances are weak  ,rocky horror picture show,0.07519099861383438,5,1.0,0.0,1.0,0.0805,0.17460742592811584,0.07519099861383438,wide white ready grin,0.02697974443435669,1,1.0,1.0,1.0,0.6299,0.8702795505523682,0.02697974443435669,1,0
64,22500,dead gentlemen productions has put together a film with amazing production values considering their budget  anyone that has ever played any role  playing game  particularly any fantasy rpg  they play dungeons and dragons in the movie  will love this movie  illiant performances all around  especially with regards to the dual nature of the principles  playing their players and their characters  anyone who has ever filmed or acted in a student film will appreciate the amount of work and love they put into this project  this movie  and its prequel  is to fantasy movies and role  playing games what blazing saddles is to westerns  parody of the highest order  i only have a couple minor complaints about the movie itself  none of which will prevent me from buying the dvd as soon as it  available  only  more weeks   counting the days        when lodge is talking to joanna about joining the gaming group  he hands her a copy of the dungeons and dragons players handbook and says  this will tell you everything you need to know   the camera hovers too long on a shot of the book  and the moment really seemed like a     the jokes are hilarious  but they seem unevenly spread throughout the movie  the last third of the movie  after the almost continuous barrage of visual and verbal humor preceding it  slows down a bit  as if the narrative was catching up with the jokes  odd  but blazing saddles always struck me that way as well    and i love that movie    one of the narrative strengths of the story is the unresolved nature of the romantic subplot  will joanna become the gm  girlfriend  will she go back to cass  or will the three maintain a platonic friendship  deepened by the camaraderie of role  playing   yes that sounds sappy  but there are a couple of saccharine moments  particularly when cass and lodge  make up  at the end   but the movie spans one week  in terms of human relationships  those questions could not be answered in a week  the fact that the characters  relationships are left undefined strikes me as better than the more classical choices you see in most movies  like the girl gets her prince and they move into the castle  or the prince sinks into the north atlantic after three trite  tedious  and predictable hours  the writers really seem to have a grasp of the psychology of the characters  and you can see the characters  both the gamers and the player  characters  change over the course of the movie  but not suddenly  and not unbelievably     i would love to hear more wisdom from other silence   the man who stands out in darkness is    fluorescent   ,good laugh although unintended,0.05983731150627136,1,1.0,0.0,0.0,0.2562,0.034930530935525894,-0.05983731150627136,wide white ready grin,0.05487567186355592,1,1.0,1.0,0.0,0.7305,0.9771450757980348,-0.05487567186355592,0,0
65,11200,one night i was listening to talk radio and they had leslie nielsen on the program  he went on to explain why there were only  shows      with tv shows like mash you could go to the fridge to get a beer and as long as you heard what was going on you did  miss anything  but with police squad  you had to watch the show  with the sight gags you missed a whole lot if you did  see them  who could forget   the part of town known as  little italy    with the coliseum in the   even the movies relied heavily on the sight gags  but then again being in the theater you were a captive   leslie also said the one reason the show  movies and other movies like airplane were funny is because they did  attempt to tell what was funny  it was up to the viewer to get the   well that  just my  cents  ,pleasantly surprised upon rediscovering,0.22071573138237,1,1.0,0.0,0.0,0.4453,0.17037168145179749,-0.22071573138237,pleasantly surprised upon rediscovering,0.1646575927734375,1,1.0,1.0,0.0,0.9205,0.9863362312316896,-0.1646575927734375,0,0
66,1721,nicely filmed  a little uneven   nobody  is a good evening  entertainment  the plot is simple enough  three yuppies get into a scrap with a group of strangers in a bar  and it turns out to be much more than they bargained for  the acting is decent  and there are a few unexpected twists  watch for the completely unbelievable  like the  shot revolver  and  shot semi  automatic handgun   ,respectable affluent rich america,0.049001216888427734,1,1.0,1.0,0.0,0.6641,0.04704838618636131,-0.049001216888427734,respectable affluent rich america,0.09613141417503357,1,1.0,0.0,0.0,0.5533,0.9911823272705078,-0.09613141417503357,0,0
67,20960,for the main criticisms of the movie  the love story  that was  a love story  those were two people distraught coming together trying to find humanity in anyone  the same thing happened with soldiers and the russian boy  it added a feminine touch  but come on look at american movies  no where close to love story  there was no storyline  does war have a storyline  i think that is a silly criticism  the storyline is this  they start with  men and the movie narrowed down to show the lives of about  men and how each did their part and died  death is the ultimate end to any story  just because there was no happy ending does  mean it has no storyline     there was a horrid truth in this movie  i would  necessarily call it  anti  war   it had a political statement of course  but the movie was  all about the politics  in fact  except for a few occurrences when the captain  showed up  there was never a stifling air of nazi germany  they were far enough out of the reach of the main nazi party  the fat cats were  gon na go into   maybe not completely accurate and not a hollywood hit  but it exhibits a fine knowledge of the common soldier  i  say exactly of almost any nationality and  what they must go through  it was a losing battle  of course the movie is going to be depressing  and to the person who said that it was gutsy  and silly  to even portray germans as victims  there are victims on all sides in every war  any real soldier will tell you   this movie is a fine balance between movie and documentary  a few problems with it when arguing for just one  but it instills the best of both worlds  watch it as such  beware however because it is a hard movie to watch if not graphically     waiting til they make a movie about iraq  it will probably have many of the same themes and will be very controversial  i want to see who has the guts to do it first   jarhead does  count  <pad> ,eventually several people die,0.04232865571975708,1,1.0,1.0,0.0,0.5719,0.1549227386713028,-0.04232865571975708,eventually several people die,0.06314454972743988,1,1.0,0.0,0.0,0.1921,0.986487090587616,-0.06314454972743988,1,1
68,13029,admittedly  the only reason i watched this film  since it  been about a decade since it was released  was because of ian holm  i was intrigued to see his portrayal of my second  favorite character in this play  at any rate  this film is as gritty as anything the old <unk> has produced since  jesus of nazareth   but some of the best parts of the play have been left out  i understand the directing  editing choices  but i do  think that it really does justice to the play  perhaps i  too much a purist  i would have to direct people  who have read this far  toward anagh  version  if it were  that i despise his tendency toward over  dramatization  all the same  he plays a better hamlet than gibson  but then  were  we all waiting for gibson to prove himself as an actor  now  all he  done is to prove that he wants to make films in extinct     perhaps the only shakespearean  worthy acting here is scofield as the ghost  <pad> ,simple slow love story,0.04756662249565125,1,1.0,0.0,1.0,0.1939,0.2215274423360825,0.04756662249565125,wide white ready grin,0.0365714430809021,1,1.0,1.0,1.0,0.5813,0.9914713501930236,0.0365714430809021,0,0
69,21462,once again  there  dastardly government agencies stopping at nothing to prevent public knowledge of some momentous events  in this case  the discovery of a new underwater species that could threaten the planet  ecology  although the creature is no  he does seem to befriend one youngster  who protects it at all costs  not realising it is but an infant of the species and is going to get a lot bigger  and badder this  series had a lot going for it  it is family drama  sci  fi  thriller with more than a few comedic moments  the characters are believable  well acted and well photographed  the show holds the attention  of course  as with any sci  fi show  suspension of disbelief has to be achieved  and i think it is here  alas  the series crashed after season one  so we never get a resolution  infuriating  there is a general comment i feel worth making here  many tv networks andor film distribution companies cancel  quite arbitrarily  seemingly excellent tv series  particularly intelligent sci  fi ones  now there may be some very good reasons for this  although the audiences are treated with utmost disdain and rarely told the reasons  this in itself is annoying  what really gets my goat is that  having cancelled the series  they then issue the thing as far as it  got  on dvd  in an obvious attempt to milk the cash cow as far as possible  for previous viewers of the series that  ok  they know what they  in for but  many of these unfinished series end on a cliffhanger  two that come to mind immediately are  surface   and  odyssey    if you  heard good things about the series and not seen it you go and buy the blasted dvd and end up with an unresolved plot issue  it makes me very angry   i enjoyed  surface  immensely and did  realise the poor characters would end up in a situation that looked totally untenable  and we  never know what happened next  i believe that there should be a prominent notice on all such dvd issues  to the effect that the story is unfinished  nowadays i check on tv series purchases  imdb is an obvious excellent starting point  to find out whether a  complete  series is really complete or not  buyer beware  ,funniest sequences takes place,0.14586497843265533,1,1.0,0.0,0.0,0.2459,0.17185619473457334,-0.14586497843265533,wide white ready grin,0.0621793270111084,1,1.0,1.0,0.0,0.7249,0.9924116730690002,-0.0621793270111084,0,0
70,19954,how important is the director  anyway  in this film  made in the politically tumultuous times of the late  where questions of social organization were prime conflicts  asks that question by making a movie that turns the camera away from the action and only begs to reveal the director  william greaves  it is an important work  as it shows like no other movie shows the difficulties in blocking  organizing  and setting the scene  it reveals the role of the crew  something most directors frankly would like to disappear completely and that the invisibility of is essential for suspending disbelief  and it also puts into consideration the role of performance and scripting and how they match   match reality and what that has to say about how the director ultimately influences reality  if at   the documentary  or pseudo  documentary  or fictional narrative  whichever you prefer  via your interpretations of the themes  has its ain in the over  educated  over  intellectual crew  its guts in the lost performers struggling to understand the vague and ambiguous directions  and its heart in the director  who stands in as the desire to portray  to represent  to express without any idea how to do any of those things or why he wants to do it  it  a film that purposefully repeats banalities just to see if they can become more than banalities  it  a film that sometimes shows the multiple shots simultaneously  just to leave the editing to the audience and also reveal how disturbingly different shots change   it  an important work  and something that everyone interested in the industry and process of film  making should watch and understand  it  like many experimental films  has no real mass  audience appeal  it  not for them  it  for the industry  and its for the   asking what to do with a group  effort medium that still relies on a single  voice  and     ,recent asian horror films,0.09594325721263884,1,1.0,0.0,0.0,0.2359,0.2086065411567688,-0.09594325721263884,wide white ready grin,0.06122356653213501,1,1.0,1.0,0.0,0.6982,0.9901630878448486,-0.06122356653213501,1,0
71,21423,spoiler begin the movie focuses on three friends  samantha  summer phoenix   chris  nick stahl   and owen  aaron paul   the movie starts out with sam and owen as the drug addicts  and chris  the track star  as the one who takes care of them  as things get increasingly worse at home for chris  he asks sam what the drug is like  sam is out of rehab and sober by this point and tells him it makes everything better  chris then catches up with owen and they start using  it takes chris two times till he is a  full time member   after some trouble with a dealer and a confession to sam  she gets in again  so begins the downward spiral for them  chris od  when he eaks a promise to sam  i want some of the movie to be a surprise   he dies  sam gets in to college to be an architect  and owen gets arrested  so ends the story    spoiler ends  minor spoilers throughout    nick stahl is amazing  he will have an oscar one day  his portrayal of chris was hearteaking  he was the only one that felt real in the movie as far as drug use goes  aaron paul who played owen acted as if he were on speed not heroin  summer phoenix was fine  she is talented but what can i say nick stahl stole the movie  his drugged eyes  his slow movements  everything was perfect     the writers needed to show <unk> in the movie  that is a main reason why people do  want to quit  other then that there are hilarious scenes  the mall scene  and the backstreet boy scene  man stahl nailed the reactions right on the head    touching  sad scenes  like the scene between sam and chris in her bedroom after he gets beat up  i <unk>  and the park scene    it was realistic too  like s am using again when chris wanted to flush the drug down the toilet  and chris using again after he goes to own   even though he had been clean for two weeks  the pull was too strong  it is all realistic     watch the movie for a great cast  great music  and a  truthful account of drug addiction  ,greatly appreciated second look,0.08750593662261963,1,1.0,1.0,0.0,0.8025,0.1255144625902176,-0.08750593662261963,greatly appreciated second look,0.17451974749565125,1,1.0,0.0,0.0,0.5418,0.9819489121437072,-0.17451974749565125,0,0
72,10939,compared to the recent gore flick hostel  which this movie reminded me a lot  i would say that see no evil is slightly better but not by much  the very complex plot involves a handful of delinquents who are sent to clean up a rundown hotel for a shorter jail sentence  the kids soon end up being killed off by a lumbering religious psychopath who is cleansing them of their sins  i guess   the one thing i dreaded most prior to seeing this was the fact that it stared a wwe wrestler  kane  he ended up doing a decent job considering he only had  one  word lines in the movie  there are a couple fairly gory moments  mainly involving eye  gouging and a quite memorable scene in which a girl gets a cellphone shoved down her  probably the most effective demise in the   i ca  say that this movie really shows us anything new and is definitely far from great  ca  recommend it  ,devastatingly icy david strathairn,0.04397696256637573,1,1.0,1.0,1.0,0.6994,0.498347818851471,0.04397696256637573,wide white ready grin,0.06419005990028381,1,1.0,0.0,1.0,0.3069,0.9318922758102416,0.06419005990028381,1,0
73,19000,peter watkins  rarely seen punishment park is a utality  laced  <unk> political weapon set across a never ending <unk>  an unapologetically left leaning anti authoritarian abuse fest  the escapades at first appear to be so over the top militaristic and sickening that it could come off as some distant fantastical dystopian alternate history  one harry <unk> would even enjoy  but once we delve deeper in and really pay attention to the abhorrent diatribe spouting out of those presiding over the tent topped tribunal  as well as the shotgun toting guards overseeing the bloody affair  our eyes are truly opened  suddenly we realize just how prescient watkins  film  making is  as much of this is the kind of neo  con talking points about youth culture and the legality of divergent thought tossed around by politicians today  granted  much of it was drivel pouring out then as well  but it really shows us how little has changed  and informs of how  in some ways  we are closer to such a world where punishment parks would be a real and frightening   the main players in nearly every scene are seasoned non actors  mostly chosen for their rash political views and desire to get them on camera  this lends an unprecedented heap of authenticity to the entire experience as we never  even for a second  question the reality of all the chaos  shot documentary style with  mm film  this appears like a gritty documentation of some despicable government test project that was classified until found years later  at least it appears to have that history to it now  maybe not as much when it was  barely  released  but this gives an added weight to all the proceedings and helps draw you into this incredible not  so  alternate universe of torture for convicted <unk>  ,weird misguided masochistic belief,0.04059319198131561,1,1.0,0.0,0.0,0.08800000000000001,0.6291671991348267,-0.04059319198131561,weird misguided masochistic belief,0.05069911479949951,1,1.0,1.0,0.0,0.8484,0.9936161041259766,-0.05069911479949951,1,1
74,5714,accepted is a  teen flick that stars the guy from the mac and pc ads  the movie is about <unk>  gaines a guy who has rejected from all the colleges he has applied for so decides to make his own college and invites all the other people who did not make it  problem is hundreds of people sign up to his school  the movie is hilarious and i was lucky enough to buy it for   at a sale and i have always watched it since  overall this movie is a must watch for fans of all comedy as it is funny  witty and just a good movie all up  i rate this movie a very fair    go accepted make a sequel guys but make sure it is not crap  ,war sixty years ago,0.12770697474479675,1,1.0,0.0,0.0,0.4457,0.26174429059028625,-0.12770697474479675,war sixty years ago,0.053187191486358636,1,1.0,1.0,0.0,0.6218,0.8012152314186096,-0.053187191486358636,1,1
75,6168,of all the episodes of all series  this one holds the closest to roddenberry  original <unk>  according to the book the making of star trek  in roddenberry  writer  guide to his story writers  he states that any alien creature  no matter how hideously ugly  impossible to believe  benign or malicious  must hold some semblance of humanity that the tv viewing public can empathize with andor relate to  devil in the dark  <unk>  which resembles nothing more or less than a large blob of cow dung  is a mother protecting her babies  those ball  shaped silicon <unk> the miners keep finding throughout the mine passages and destroying  because they have no idea what they are  this is one of my absolute favorite episodes if only for that  ,war either required transplanting,0.09220384061336516,1,1.0,0.0,0.0,0.2826,0.09443646669387816,-0.09220384061336516,kung fu u scenes,0.043918967247009284,1,1.0,1.0,0.0,0.857,0.9727998971939088,-0.043918967247009284,1,1
76,3996,these are the kinds of movies i loved  and still love growing up  unlike big budget movies that crate huge plot holes and never acknowledge them  this movie takes in all in stride and just makes something you can sit back and   there was some film student earlier that complained it was  a list material  but that is not the point  the point of this movie is that no everyone likes huge cgi cliché  filled movies  there are a lot of people who like movies that are meant to just entertain you  and not get as much money as they   besides  its also nice to know that good  uce is  dead yet  ,academy award winning performers,0.07387834787368774,2,1.0,1.0,0.0,0.7268,0.05246077477931976,-0.07387834787368774,instant commercial success may,0.03907866030931473,1,1.0,0.0,0.0,0.08,0.9471628069877625,-0.03907866030931473,0,0
77,8991,such a shame that this wonderful ight spot on the small screen had such talent in writers and actors  such wonderful scenery that was the ultimate escapism for those in a land locked  sun deprived state  many of the actors went on to bigger things  another indicator that there was something wonderful sadly lost  i lived in columbus  ohio at the time  with all of my  now ex  husband  very large family in a chorus of  no no    every time it would be yet again taken over by a baseball game oadcast     someone who wrote here mentioned it was up against    all my ex and i noticed was that it was always always always preempted by baseball     yes  fox really wasted something wonderful that one and nothing will ever equal   thank you for the memories of it  ,truly funny santa number,0.09309427440166472,1,1.0,0.0,0.0,0.2344,0.015856638550758362,-0.09309427440166472,eventually several people die,0.049934446811676025,1,1.0,1.0,0.0,0.9135,0.9568395018577576,-0.049934446811676025,0,1
78,13224,tweety is sent in his cage on a train by his old  lady owner  in the same baggage car  also in a cage  is sylvester     in no time  sylvester has grabbed tweety but a <unk> comes back and slaps the  <unk>  feline   as he calls him  back in his cage  he puts tweety  in a safer place   up high and tells the cat   now  remember  no tricks   sylvester puts his halo on and looks innocent  yeah    i found the funniest stuff  however  did  involve sylvester versus tweety but the  <unk> dog  that is in another cage next to sylvester  the cat gets mouthy with him  and pays a big price in an extremely funny manner  sylvester just does  learn  but that  one reason we love him   i know a number of imdb reviewers do  like tweety but i like both main characters  they both crack me   also  the train  and the passing scenery  is beautifully illustrated in here  really nice visuals  ,two uncomfortably prolonged assaults,0.042078554630279534,1,1.0,1.0,0.0,0.8828,0.16735315322875974,-0.042078554630279534,two uncomfortably prolonged assaults,0.07768368721008301,1,1.0,0.0,0.0,0.5228,0.979674756526947,-0.07768368721008301,1,1
79,9477,hey  remember when hal hartley was illiant  what a time that was  i  say the book of life was when things really started going downhill  but i will say that at least he went uphill from this one  a movie that looks like it was filmed on someone  cell phone would  have to be a bad thing if it was distinguished by an interesting story and dialog  but alas  those are missing  along with hartley  spare  quirky dialog  in their place is tedious exposition on themes of christian end of times and a trite story of a modern jesus in a quandary  packaged in a trying  to  be  hip modern world where everyone looks like someone out of a hal hartley movie  while it picks up a little in its second half  it  never enjoyable  or especially sensible  what the hell happened to you  hartley  ,worst acting performance ever,0.052591800689697266,1,1.0,1.0,1.0,0.9331,0.07258228212594986,0.052591800689697266,wide white ready grin,0.07935778796672821,1,1.0,0.0,1.0,0.2246,0.9856263995170592,0.07935778796672821,1,0
80,1700,i saw this before  bubba ho  tep  at the fantasia film festival in montreal  everything about it is either tipping the hat to  or completely ripping off  tim burton  i enjoyed it nonetheless  even if it is extremely derivative  what most impressed me was the quality of the visuals given the obvious shoe  string budget  the set design and the props were inventive and original  although the script definitely was not  ,special entertainment nine excerpts,0.054426372051239014,1,1.0,1.0,0.0,0.7857,0.0258618388324976,-0.054426372051239014,special entertainment nine excerpts,0.06072011590003967,1,1.0,0.0,0.0,0.3126,0.9840564727783204,-0.06072011590003967,0,0
81,8806,<unk> <unk>   fire  is groundeaking  bold  and artistic  a masterful social commentary on the plight of the women from conservative  upper middle class indian households  this is a film no one should miss  shabana azmi and nandita das give stellar performances by underplaying their characters as much as possible   rahman  music is the work of the genius and almost plays the role of another character in the film  <unk> uses rahman  score and together  they create such amazing sound montages that effectively portray the views of the world around radha and sita whenever they look to each other for support  this film is not about lesbianism as many have anded it  lesbianism is just a part of the film  it is unfortunate that most people tend to write the film off calling it taboo instead of giving it a chance and looking at its real meaning  ,love survive song performed,0.04512304812669754,1,1.0,0.0,0.0,0.1144,0.1193099245429039,-0.04512304812669754,love survive song performed,0.0440945029258728,1,1.0,1.0,0.0,0.9679,0.9939951300621032,-0.0440945029258728,0,0
82,11006,<unk> is definitely a memorable entry in the swords and sorcery category of movies  i found <unk> along with quest for the mighty sword at a thrift shop attended by mentally handicapped people and was very happy to pay  each for them  believable sets and costumes  good sword fighting and a beautiful female warrior  mila make this an enjoyable watch  a few problems though  there were a lot of details in the plot that did  quite fit  like the cave men for one  i did  understand their purpose  also  this movie could have really benefited from some more monsters  the snake was cool  but i guess it does borrow a little from conan  however  any primitive sort of movie where someone winds up with a <unk> is ok by me  see yor and battle for endor   i think ator is cool  oh  and was anyone else reminded of <unk> by the villain or is it just me  i give <unk> a  ,bargain basement production values,0.03824053704738617,1,1.0,0.0,0.0,0.2216,0.10663128644227984,-0.03824053704738617,respectable affluent rich america,0.06313431262969971,1,1.0,1.0,0.0,0.7739,0.9890897870063782,-0.06313431262969971,0,0
83,3976,well  i can safely say i  human  wong  and i did  throw up  i laughed  and laughed  if this movie made you puke  there is something wrong with you  but this movie is incredible  i bought it four days ago  and have watched it  times already  the animal cruelty gets my heart  but not long enough to be guilty  the movie is shocking  disgusting  and vulgar  the acting is horrific  what else do you want from a movie  i am a die  hard cult film maniac  pink flamingos is awesome  it makes rocky horror  as someone has said  look like the teletubbies  ,best movies ever made,0.0988435596227646,2,1.0,0.0,0.0,0.2383,0.028923125937581062,-0.0988435596227646,best movies ever made,0.15615326166152954,2,1.0,1.0,0.0,0.8461,0.9935686588287354,-0.15615326166152954,0,0
84,10775,  another keystone comedy set in the park    it seems that the number one location spot for shooting was in this same local park  as so many of chaplin  and arbuckle  films are set there  and  while this is yet another one  it is different enough and well made that i still enjoyed   fatty is interested in a younger than usual looking and acting mabel normand  i think she  supposed to be a little younger  though in her mother  eyes she is too young to be interested in men  well  fatty does not share her feelings and soon he and mabel run away for some innocent fun  things get complicated when the mother  watch is stolen  fatty finds it and gives it to mabel as a   and many problems   decent pacing and the fact that this movie did not rely too much on cheap slapstick but a reasonable plot make this a cute and enjoyable little film  ,also includes dvd bonuses,0.05387663096189499,1,1.0,0.0,0.0,0.1411,0.08275541663169861,-0.05387663096189499,wide white ready grin,0.058091819286346436,1,1.0,1.0,0.0,0.6824,0.8751714825630188,-0.058091819286346436,0,0
85,6907,kane is a killer named jacob goodnight  he lives in this burned down old hotel  where eight teen convicts go to do some cleaning  most of them die except for  of them  in my case it was  the best writing or the best ever  i still thought that the killing scenes were really well done  like when the one girl go eaten by the hungry dogs  the best had to be when he shoved the cell phone down the blonde girl  mouth  kane was a seriously great horror movie actor  he had this serious look the entire movie and it would never change  that was his only look the entire movie  great action and killing scenes  i do  think i could give it a full  out of   but  seems good  ,excellent carter burwell score,0.2041054219007492,1,1.0,0.0,0.0,0.3838,0.11085277050733566,-0.2041054219007492,excellent carter burwell score,0.2273100614547729,1,1.0,1.0,0.0,0.9602,0.9901132583618164,-0.2273100614547729,0,0
